seed,core,preference,cards,phase,total,max_drawdown,satellites,policies,contributions,goal
369,sp500,高配当株＋ゴールド優先,true,clear,2748589,-0.3219772498983247,dividend+gold,contributions+emergencyFund,320000,false
370,sp500,高配当株＋ゴールド優先,true,clear,3715958,-0.283111212742496,gold+dividend,emergencyFund+contributions,80000,true
371,sp500,高配当株＋ゴールド優先,true,clear,3202024,-0.135838110326948,gold+dividend,emergencyFund+contributions,80000,true
372,sp500,高配当株＋ゴールド優先,true,clear,1672714,-0.5977293168481345,gold+dividend,contributions+emergencyFund,160000,false
373,sp500,高配当株＋ゴールド優先,true,clear,2273442,-0.23485643745427945,gold+dividend,contributions+emergencyFund,160000,false
374,sp500,高配当株＋ゴールド優先,true,clear,5433941,-0.18103148882715359,dividend+gold,emergencyFund+contributions,80000,true
375,sp500,高配当株＋ゴールド優先,true,clear,2263479,-0.4340273749282308,gold+dividend,contributions+emergencyFund,160000,false
376,sp500,高配当株＋ゴールド優先,true,clear,4592351,-0.30784622397343997,dividend,contributions+reinvestment+emergencyFund,240000,true
377,sp500,高配当株＋ゴールド優先,true,clear,886745,-0.4648,dividend+gold,contributions+emergencyFund,160000,false
378,sp500,高配当株＋ゴールド優先,true,clear,3044442,-0.23463218252420656,gold+dividend,contributions+emergencyFund,160000,true
379,sp500,高配当株＋ゴールド優先,true,clear,10598320,-0.1467225693584794,gold+dividend,contributions+emergencyFund,240000,true
380,sp500,高配当株＋ゴールド優先,true,clear,1598026,-0.49980324482082983,dividend+gold,emergencyFund+contributions,80000,false
381,sp500,高配当株＋ゴールド優先,true,clear,3098211,-0.25117100367865647,dividend+gold,contributions+emergencyFund,240000,true
382,sp500,高配当株＋ゴールド優先,true,clear,8638301,-0.13242499935666313,dividend+gold,contributions+reinvestment,240000,true
383,sp500,高配当株＋ゴールド優先,true,clear,2607308,-0.256858566717256,dividend+gold,contributions+emergencyFund,160000,false
384,sp500,高配当株＋ゴールド優先,true,clear,1936358,-0.353946520911755,dividend+gold,emergencyFund+contributions,160000,false
385,sp500,高配当株＋ゴールド優先,true,clear,1405976,-0.3568329532497149,gold+dividend,emergencyFund+contributions,80000,false
386,sp500,高配当株＋ゴールド優先,true,clear,13277261,-0.18964068098973683,dividend+gold,emergencyFund+contributions,80000,true
387,sp500,高配当株＋ゴールド優先,true,clear,7496507,-0.2541484256432377,gold+dividend,emergencyFund+contributions,80000,true
388,sp500,高配当株＋ゴールド優先,true,clear,4230666,-0.4134113707595107,dividend+gold,contributions+emergencyFund,320000,true
389,sp500,高配当株＋ゴールド優先,true,clear,1537407,-0.452264453462154,dividend+gold,emergencyFund+contributions,80000,false
390,sp500,高配当株＋ゴールド優先,true,clear,2090200,-0.43717012073045636,dividend+gold,emergencyFund+contributions,80000,false
391,sp500,高配当株＋ゴールド優先,true,clear,5631521,-0.1681343724293456,dividend+gold,contributions+emergencyFund,320000,true
392,sp500,高配当株＋ゴールド優先,true,clear,2151613,-0.5375245627524929,gold+dividend,contributions+emergencyFund,240000,false
393,sp500,高配当株＋ゴールド優先,true,clear,5498751,-0.23999119224917928,gold+dividend,contributions+emergencyFund,160000,true
394,sp500,高配当株＋ゴールド優先,true,clear,17653585,-0.27311453330484925,dividend,contributions+emergencyFund+reinvestment,320000,true
395,sp500,高配当株＋ゴールド優先,true,clear,1229788,-0.3292435624812989,dividend+gold,contributions+emergencyFund,160000,false
396,sp500,高配当株＋ゴールド優先,true,clear,2550086,-0.28221284372062716,gold+dividend,contributions+emergencyFund,320000,false
397,sp500,高配当株＋ゴールド優先,true,clear,4295277,-0.3030076474537007,gold+dividend,contributions+emergencyFund,240000,true
398,sp500,高配当株＋ゴールド優先,true,clear,4546870,-0.19840092029706274,gold+dividend,contributions+emergencyFund,240000,true
399,sp500,高配当株＋ゴールド優先,true,clear,1623182,-0.22524228235611507,dividend+gold,contributions+emergencyFund,160000,false
400,sp500,高配当株＋ゴールド優先,true,clear,10047985,-0.21168,gold+dividend,contributions+emergencyFund,240000,true
401,sp500,高配当株＋ゴールド優先,true,clear,8012875,-0.152,gold,emergencyFund+contributions+reinvestment,160000,true
402,sp500,高配当株＋ゴールド優先,true,clear,2670012,-0.34027480873918586,dividend+gold,contributions+emergencyFund,240000,false
403,sp500,高配当株＋ゴールド優先,true,clear,19703362,-0.1861999428582819,dividend+gold,emergencyFund+contributions,80000,true
404,sp500,高配当株＋ゴールド優先,true,clear,3408004,-0.2450463361308978,gold+dividend,emergencyFund+contributions,80000,true
405,sp500,高配当株＋ゴールド優先,true,clear,1337253,-0.631535,dividend+gold,contributions+emergencyFund,160000,false
406,sp500,高配当株＋ゴールド優先,true,clear,5435378,-0.5326819871662976,gold+dividend,contributions+emergencyFund,160000,true
407,sp500,高配当株＋ゴールド優先,true,clear,3624283,-0.6084596776214023,dividend+gold,contributions+emergencyFund,160000,true
408,sp500,高配当株＋ゴールド優先,true,clear,2760854,-0.34984484528278,dividend+gold,contributions+emergencyFund,160000,false
409,sp500,高配当株＋ゴールド優先,true,clear,2504004,-0.28453746133795377,gold+dividend,emergencyFund+contributions,80000,false
410,sp500,高配当株＋ゴールド優先,true,clear,2843179,-0.2432866025135552,dividend+gold,emergencyFund+contributions,80000,false
411,sp500,高配当株＋ゴールド優先,true,clear,3297106,-0.14569376097351158,gold+dividend,contributions+emergencyFund,240000,true
412,sp500,高配当株＋ゴールド優先,true,clear,4749584,-0.09518796446592577,dividend+gold,emergencyFund+contributions,80000,true
413,sp500,高配当株＋ゴールド優先,true,clear,2759186,-0.17231862755851962,dividend+gold,contributions+emergencyFund,160000,false
414,sp500,高配当株＋ゴールド優先,true,clear,18983309,-0.17688078439121863,dividend,emergencyFund+contributions+reinvestment,160000,true
415,sp500,高配当株＋ゴールド優先,true,clear,6974936,-0.1948965734356385,dividend+gold,contributions+emergencyFund,320000,true
416,sp500,高配当株＋ゴールド優先,true,clear,4468332,-0.3862528636265399,dividend+gold,emergencyFund+reinvestment,0,true
417,sp500,高配当株＋ゴールド優先,true,clear,2409527,-0.4170942113411667,gold+dividend,reinvestment+contributions,80000,false
418,sp500,高配当株＋ゴールド優先,true,clear,6113221,-0.26734768343865123,gold+dividend,emergencyFund+contributions,80000,true
419,sp500,高配当株＋ゴールド優先,true,clear,1405889,-0.5231631121529561,gold+dividend,contributions+emergencyFund,320000,false
420,sp500,高配当株＋ゴールド優先,true,clear,4580249,-0.18813794841579337,dividend+gold,contributions+emergencyFund,240000,true
421,sp500,高配当株＋ゴールド優先,true,clear,499685,-0.8167597939429189,dividend+gold,emergencyFund+contributions,80000,false
422,sp500,高配当株＋ゴールド優先,true,clear,405440,-0.688533,dividend+gold,emergencyFund+contributions,80000,false
423,sp500,高配当株＋ゴールド優先,true,clear,533029,-0.7602321708463949,dividend+gold,contributions+emergencyFund,160000,false
424,sp500,高配当株＋ゴールド優先,true,clear,1464711,-0.30816918199543536,dividend+gold,contributions+emergencyFund,320000,false
425,sp500,高配当株＋ゴールド優先,true,clear,2067414,-0.401561,dividend+gold,contributions+emergencyFund,160000,false
426,sp500,高配当株＋ゴールド優先,true,clear,15497911,-0.15940620268910108,dividend+gold,contributions+emergencyFund,240000,true
427,sp500,高配当株＋ゴールド優先,true,clear,1743533,-0.36175,dividend,contributions+emergencyFund+reinvestment,320000,false
428,sp500,高配当株＋ゴールド優先,true,clear,4933719,-0.1502933347089275,gold+dividend,emergencyFund+contributions,80000,true
429,sp500,高配当株＋ゴールド優先,true,clear,3075498,-0.445667,dividend+gold,contributions+emergencyFund,320000,true
430,sp500,高配当株＋ゴールド優先,true,clear,5269616,-0.1730454728147132,dividend+gold,emergencyFund+contributions,80000,true
431,sp500,高配当株＋ゴールド優先,true,clear,2223704,-0.205916915690109,dividend+gold,contributions+emergencyFund,160000,false
432,sp500,高配当株＋ゴールド優先,true,clear,2730625,-0.252283044058745,gold+dividend,contributions+emergencyFund,320000,false
433,sp500,高配当株＋ゴールド優先,true,clear,5177439,-0.3041155555338105,gold+dividend,emergencyFund+contributions,80000,true
434,sp500,高配当株＋ゴールド優先,true,clear,2382109,-0.443428,gold+dividend,emergencyFund+contributions,80000,false
435,sp500,高配当株＋ゴールド優先,true,clear,5225218,-0.544706,gold+dividend,contributions+emergencyFund,320000,true
436,sp500,高配当株＋ゴールド優先,true,clear,1479397,-0.4356416659145381,gold+dividend,contributions+emergencyFund,160000,false
437,sp500,高配当株＋ゴールド優先,true,clear,1394410,-0.5640984608222526,dividend+gold,contributions+emergencyFund,240000,false
438,sp500,高配当株＋ゴールド優先,true,clear,2603612,-0.5971228779880222,dividend,contributions+emergencyFund+reinvestment,320000,false
439,sp500,高配当株＋ゴールド優先,true,clear,8349235,-0.1429240572691074,gold,contributions+reinvestment+emergencyFund,240000,true
440,sp500,高配当株＋ゴールド優先,true,clear,5114295,-0.22180359956828177,gold,emergencyFund+contributions+reinvestment,160000,true
441,sp500,高配当株＋ゴールド優先,true,clear,5318059,-0.09486464491825128,dividend+gold,emergencyFund+contributions,80000,true
442,sp500,高配当株＋ゴールド優先,true,clear,1339239,-0.35059895222153475,gold+dividend,contributions+emergencyFund,320000,false
443,sp500,高配当株＋ゴールド優先,true,clear,1645467,-0.5032930770561245,gold+dividend,emergencyFund+contributions,80000,false
444,sp500,高配当株＋ゴールド優先,true,clear,2299468,-0.526296,gold+dividend,contributions+emergencyFund,160000,false
445,sp500,高配当株＋ゴールド優先,true,clear,4956270,-0.23193123631547485,dividend+gold,contributions+emergencyFund,320000,true
446,sp500,高配当株＋ゴールド優先,true,clear,834797,-0.432338,gold+dividend,contributions+emergencyFund,240000,false
447,sp500,高配当株＋ゴールド優先,true,clear,697860,-0.6730718756309307,dividend+gold,contributions+emergencyFund,240000,false
448,sp500,高配当株＋ゴールド優先,true,clear,1352124,-0.4751567548450135,dividend+gold,contributions+emergencyFund,160000,false
449,sp500,高配当株＋ゴールド優先,true,clear,1884730,-0.3201404951597704,gold+dividend,contributions+emergencyFund,240000,false
450,sp500,高配当株＋ゴールド優先,true,clear,1895874,-0.33650101948811206,dividend+gold,contributions+emergencyFund,240000,false
451,sp500,高配当株＋ゴールド優先,true,clear,4493362,-0.16912707677473407,dividend+gold,contributions+emergencyFund,320000,true
452,sp500,高配当株＋ゴールド優先,true,clear,3484808,-0.2896999574980246,gold+dividend,contributions+emergencyFund,240000,true
453,sp500,高配当株＋ゴールド優先,true,clear,5506049,-0.43325628765674995,dividend+gold,emergencyFund+contributions,160000,true
454,sp500,高配当株＋ゴールド優先,true,clear,3790341,-0.2949911903333711,dividend+gold,contributions+emergencyFund,240000,true
455,sp500,高配当株＋ゴールド優先,true,clear,5063191,-0.3164628102565321,dividend+gold,contributions+emergencyFund,160000,true
456,sp500,高配当株＋ゴールド優先,true,clear,5808483,-0.137831,dividend+gold,contributions+emergencyFund,240000,true
457,sp500,高配当株＋ゴールド優先,true,clear,2991084,-0.30824602561673975,gold+dividend,contributions+emergencyFund,160000,false
458,sp500,高配当株＋ゴールド優先,true,clear,1852767,-0.5463523528074562,dividend+gold,emergencyFund+reinvestment,0,false
459,sp500,高配当株＋ゴールド優先,true,clear,2465040,-0.16789588415987117,dividend+gold,emergencyFund+contributions,160000,false
460,sp500,高配当株＋ゴールド優先,true,clear,8136632,-0.5138855934814496,dividend+gold,contributions+emergencyFund,240000,true
461,sp500,高配当株＋ゴールド優先,true,clear,4351844,-0.22070200430124343,gold+dividend,contributions+emergencyFund,320000,true
462,sp500,高配当株＋ゴールド優先,true,clear,7651283,-0.06326407474088852,gold+dividend,contributions+emergencyFund,160000,true
463,sp500,高配当株＋ゴールド優先,true,clear,2099279,-0.16515,dividend+gold,contributions+emergencyFund,160000,false
464,sp500,高配当株＋ゴールド優先,true,clear,1512905,-0.359345928067691,dividend,contributions+reinvestment+emergencyFund,320000,false
465,sp500,高配当株＋ゴールド優先,true,clear,2665162,-0.23612042183651344,dividend+gold,reinvestment+contributions,80000,false
466,sp500,高配当株＋ゴールド優先,true,clear,1555628,-0.47069372719999114,gold+dividend,contributions+emergencyFund,160000,false
467,sp500,高配当株＋ゴールド優先,true,clear,1477571,-0.2958957487064289,dividend+gold,contributions+emergencyFund,160000,false
468,sp500,高配当株＋ゴールド優先,true,clear,3065258,-0.16660522122892002,dividend+gold,contributions+reinvestment,320000,true
469,sp500,高配当株＋ゴールド優先,true,clear,2158845,-0.21765725915011014,dividend+gold,contributions+emergencyFund,160000,false
470,sp500,高配当株＋ゴールド優先,true,clear,6653408,-0.19780547791786823,gold+dividend,emergencyFund+contributions,240000,true
471,sp500,高配当株＋ゴールド優先,true,clear,1449442,-0.469202,dividend+gold,contributions+emergencyFund,160000,false
